Array count,Array size,Sorter,Time
80,200,own sorting network,17297461700
80,200,openmp sorting network,13966300
80,200,sequential sorting network,14152500
80,200,std::sort,5946300
90,200,own sorting network,21848605300
90,200,openmp sorting network,17894100
90,200,sequential sorting network,17864000
90,200,std::sort,7372400
100,200,own sorting network,27188395600
100,200,openmp sorting network,21650000
100,200,sequential sorting network,21562700
100,200,std::sort,9218300
10,208,own sorting network,573685600
10,208,openmp sorting network,412300
10,208,sequential sorting network,417700
10,208,std::sort,177800
20,208,own sorting network,1561534200
20,208,openmp sorting network,1369900
20,208,sequential sorting network,1354800
20,208,std::sort,541100
30,208,own sorting network,3220036900
30,208,openmp sorting network,2643400
30,208,sequential sorting network,2609400
30,208,std::sort,1044600
40,208,own sorting network,5506511100
40,208,openmp sorting network,4179600
40,208,sequential sorting network,4248500
40,208,std::sort,1670900
50,208,own sorting network,8467233500
50,208,openmp sorting network,6548800
50,208,sequential sorting network,7405800
50,208,std::sort,3186100
60,208,own sorting network,12151536500
60,208,openmp sorting network,9030600
60,208,sequential sorting network,9775400
60,208,std::sort,4144700
70,208,own sorting network,16501409000
70,208,openmp sorting network,11661200
70,208,sequential sorting network,12413600
70,208,std::sort,5213500
80,208,own sorting network,21515122600
80,208,openmp sorting network,14750400
80,208,sequential sorting network,15516700
80,208,std::sort,6455700
90,208,own sorting network,26683740200
90,208,openmp sorting network,18198500
90,208,sequential sorting network,19036100
90,208,std::sort,7839800
100,208,own sorting network,32770564300
100,208,openmp sorting network,22246100
100,208,sequential sorting network,23071700
100,208,std::sort,9457400
10,216,own sorting network,637747300
10,216,openmp sorting network,419100
10,216,sequential sorting network,419200
10,216,std::sort,182600
20,216,own sorting network,1919784500
20,216,openmp sorting network,1214200
20,216,sequential sorting network,1212000
20,216,std::sort,505600
30,216,own sorting network,3811769200
30,216,openmp sorting network,2414100
30,216,sequential sorting network,2411500
30,216,std::sort,1003700
40,216,own sorting network,6361470200
40,216,openmp sorting network,4089200
40,216,sequential sorting network,4043100
40,216,std::sort,1663800
50,216,own sorting network,9508196500
50,216,openmp sorting network,6110900
50,216,sequential sorting network,6046300
50,216,std::sort,2497000
60,216,own sorting network,12650634700
60,216,openmp sorting network,8590000
60,216,sequential sorting network,8507300
60,216,std::sort,3512400
70,216,own sorting network,16528752600
70,216,openmp sorting network,11462500
70,216,sequential sorting network,11352600
70,216,std::sort,4646600
80,216,own sorting network,21011832600
80,216,openmp sorting network,14951900
80,216,sequential sorting network,14842000
80,216,std::sort,6057500
90,216,own sorting network,26305877600
90,216,openmp sorting network,18666300
90,216,sequential sorting network,18575100
90,216,std::sort,7540900
100,216,own sorting network,32351089100
100,216,openmp sorting network,22787800
100,216,sequential sorting network,22715700
100,216,std::sort,9195800
10,224,own sorting network,663982600
10,224,openmp sorting network,445500
10,224,sequential sorting network,426700
10,224,std::sort,167600
20,224,own sorting network,1935960500
20,224,openmp sorting network,1284000
20,224,sequential sorting network,1272000
20,224,std::sort,502700
30,224,own sorting network,3889034700
30,224,openmp sorting network,2545700
30,224,sequential sorting network,2526900
30,224,std::sort,1016100
40,224,own sorting network,6577459900
40,224,openmp sorting network,4218700
40,224,sequential sorting network,4223300
40,224,std::sort,1696900
50,224,own sorting network,9739625400
50,224,openmp sorting network,6430600
50,224,sequential sorting network,6431900
50,224,std::sort,2612600
60,224,own sorting network,13588139900
60,224,openmp sorting network,8959700
60,224,sequential sorting network,8924000
60,224,std::sort,3623800
70,224,own sorting network,17758271400
70,224,openmp sorting network,11911000
70,224,sequential sorting network,11870900
70,224,std::sort,4807900
80,224,own sorting network,23023515200
80,224,openmp sorting network,15346400
80,224,sequential sorting network,15264100
80,224,std::sort,6201200
90,224,own sorting network,29090189800
90,224,openmp sorting network,19104700
90,224,sequential sorting network,19014800
90,224,std::sort,7744400
100,224,own sorting network,35041995500
100,224,openmp sorting network,23248200
100,224,sequential sorting network,23142300
100,224,std::sort,9426900
10,232,own sorting network,557492700
10,232,openmp sorting network,437300
10,232,sequential sorting network,443100
10,232,std::sort,177000
20,232,own sorting network,1701524200
20,232,openmp sorting network,1302400
20,232,sequential sorting network,1304100
20,232,std::sort,525600
30,232,own sorting network,3622828500
30,232,openmp sorting network,2600400
30,232,sequential sorting network,2612400
30,232,std::sort,1052600
40,232,own sorting network,6546157600
40,232,openmp sorting network,4357500
40,232,sequential sorting network,4344500
40,232,std::sort,1803900
50,232,own sorting network,9968420500
50,232,openmp sorting network,6603600
50,232,sequential sorting network,6497500
50,232,std::sort,2685400
60,232,own sorting network,13137087500
60,232,openmp sorting network,9371200
60,232,sequential sorting network,9252400
60,232,std::sort,3799100
70,232,own sorting network,17027641600
70,232,openmp sorting network,12512200
70,232,sequential sorting network,12415700
70,232,std::sort,5055800
80,232,own sorting network,21420052400
80,232,openmp sorting network,16057200
80,232,sequential sorting network,15979300
80,232,std::sort,6500800
90,232,own sorting network,26408363500
90,232,openmp sorting network,20070300
90,232,sequential sorting network,20021900
90,232,std::sort,8125700
100,232,own sorting network,32076140900
100,232,openmp sorting network,24850000
100,232,sequential sorting network,24890600
100,232,std::sort,10034900
10,240,own sorting network,403999300
10,240,openmp sorting network,524500
10,240,sequential sorting network,530100
10,240,std::sort,220500
20,240,own sorting network,1342345900
20,240,openmp sorting network,1536800
20,240,sequential sorting network,1544200
20,240,std::sort,623800
30,240,own sorting network,2787193100
30,240,openmp sorting network,3119200
30,240,sequential sorting network,3086000
30,240,std::sort,1235500
40,240,own sorting network,4843458000
40,240,openmp sorting network,5161100
40,240,sequential sorting network,5109000
40,240,std::sort,2055400
50,240,own sorting network,7204805100
50,240,openmp sorting network,7749100
50,240,sequential sorting network,7642200
50,240,std::sort,3418400
60,240,own sorting network,9988058300
60,240,openmp sorting network,10982100
60,240,sequential sorting network,10901600
60,240,std::sort,4873100
70,240,own sorting network,13608270900
70,240,openmp sorting network,14186300
70,240,sequential sorting network,14111200
70,240,std::sort,6153800
80,240,own sorting network,18082120600
80,240,openmp sorting network,17848500
80,240,sequential sorting network,17711100
80,240,std::sort,7609400
90,240,own sorting network,23213285700
90,240,openmp sorting network,22225500
90,240,sequential sorting network,22159000
90,240,std::sort,9346500
100,240,own sorting network,29159388700
100,240,openmp sorting network,26893900
100,240,sequential sorting network,26791500
100,240,std::sort,11231800
10,248,own sorting network,601424800
10,248,openmp sorting network,469900
10,248,sequential sorting network,472600
10,248,std::sort,190600
20,248,own sorting network,1811350500
20,248,openmp sorting network,1501500
20,248,sequential sorting network,1439300
20,248,std::sort,571200
30,248,own sorting network,3579122400
30,248,openmp sorting network,3009300
30,248,sequential sorting network,2900600
30,248,std::sort,1151400
40,248,own sorting network,6459424100
40,248,openmp sorting network,4931800
40,248,sequential sorting network,4826800
40,248,std::sort,1935000
50,248,own sorting network,9820367000
50,248,openmp sorting network,7283600
50,248,sequential sorting network,7184200
50,248,std::sort,2876300
60,248,own sorting network,13973155300
60,248,openmp sorting network,10115700
60,248,sequential sorting network,10119500
60,248,std::sort,4024700
70,248,own sorting network,18102161800
70,248,openmp sorting network,13314200
70,248,sequential sorting network,13396600
70,248,std::sort,5318500
80,248,own sorting network,23084849900
80,248,openmp sorting network,17074300
80,248,sequential sorting network,17157900
80,248,std::sort,6837600
90,248,own sorting network,28797137800
90,248,openmp sorting network,21493000
90,248,sequential sorting network,21573900
90,248,std::sort,8659900
100,248,own sorting network,34974341200
100,248,openmp sorting network,26786100
100,248,sequential sorting network,26942000
100,248,std::sort,10769000
10,256,own sorting network,585111400
10,256,openmp sorting network,501300
10,256,sequential sorting network,535600
10,256,std::sort,205400
20,256,own sorting network,1715482800
20,256,openmp sorting network,1506200
20,256,sequential sorting network,1559800
20,256,std::sort,612100
30,256,own sorting network,3566171000
30,256,openmp sorting network,2965000
30,256,sequential sorting network,3063400
30,256,std::sort,1217100
40,256,own sorting network,6009804800
40,256,openmp sorting network,5162500
40,256,sequential sorting network,5065100
40,256,std::sort,2046700
50,256,own sorting network,9067437400
50,256,openmp sorting network,7689100
50,256,sequential sorting network,7610600
50,256,std::sort,3056600
60,256,own sorting network,13161326500
60,256,openmp sorting network,10591900
60,256,sequential sorting network,10563000
60,256,std::sort,4239000
70,256,own sorting network,17615205600
70,256,openmp sorting network,14014000
70,256,sequential sorting network,14100500
70,256,std::sort,5620100
80,256,own sorting network,22343232200
80,256,openmp sorting network,18012700
80,256,sequential sorting network,18112300
80,256,std::sort,7226600
90,256,own sorting network,28359218800
90,256,openmp sorting network,22645300
90,256,sequential sorting network,22632200
90,256,std::sort,9026400
100,256,own sorting network,35483332800
100,256,openmp sorting network,27577800
100,256,sequential sorting network,27620300
100,256,std::sort,11043800
10,8,own sorting network,5439000
10,8,openmp sorting network,4300
10,8,sequential sorting network,4600
10,8,std::sort,3400
20,8,own sorting network,16264200
20,8,openmp sorting network,11600
20,8,sequential sorting network,12600
20,8,std::sort,8800
30,8,own sorting network,32325200
30,8,openmp sorting network,23400
30,8,sequential sorting network,24000
30,8,std::sort,17800
40,8,own sorting network,53446100
40,8,openmp sorting network,37900
40,8,sequential sorting network,38900
40,8,std::sort,28100
50,8,own sorting network,80301700
50,8,openmp sorting network,55400
50,8,sequential sorting network,64700
50,8,std::sort,41200
60,8,own sorting network,112535700
60,8,openmp sorting network,76200
60,8,sequential sorting network,86000
60,8,std::sort,57400
70,8,own sorting network,150824200
70,8,openmp sorting network,100900
70,8,sequential sorting network,111300
70,8,std::sort,74700
80,8,own sorting network,194389600
80,8,openmp sorting network,128200
80,8,sequential sorting network,139700
