Array count,Array size,Sorter,Time
60,128,openmp sorting network,4331600
60,128,sequential sorting network,4121900
60,128,std::sort,1873500
70,128,own sorting network,10983327400
70,128,openmp sorting network,5702700
70,128,sequential sorting network,5499900
70,128,std::sort,2496300
80,128,own sorting network,14084432300
80,128,openmp sorting network,7261600
80,128,sequential sorting network,7021300
80,128,std::sort,3192400
90,128,own sorting network,17619968600
90,128,openmp sorting network,9052500
90,128,sequential sorting network,8787400
90,128,std::sort,3990700
100,128,own sorting network,21520315000
100,128,openmp sorting network,11016500
100,128,sequential sorting network,10741300
100,128,std::sort,4862000
10,136,own sorting network,565492200
10,136,openmp sorting network,254900
10,136,sequential sorting network,249000
10,136,std::sort,98700
20,136,own sorting network,1638048100
20,136,openmp sorting network,751100
20,136,sequential sorting network,747800
20,136,std::sort,306900
30,136,own sorting network,3316058200
30,136,openmp sorting network,1544200
30,136,sequential sorting network,1542600
30,136,std::sort,623600
40,136,own sorting network,5465497000
40,136,openmp sorting network,2515300
40,136,sequential sorting network,2562000
40,136,std::sort,1001900
50,136,own sorting network,8139923800
50,136,openmp sorting network,3729000
50,136,sequential sorting network,3769700
50,136,std::sort,1480200
60,136,own sorting network,11346915100
60,136,openmp sorting network,5172400
60,136,sequential sorting network,5224700
60,136,std::sort,2065800
70,136,own sorting network,15085047100
70,136,openmp sorting network,6908300
70,136,sequential sorting network,6903700
70,136,std::sort,2731300
80,136,own sorting network,19366604300
80,136,openmp sorting network,8892700
80,136,sequential sorting network,8823200
80,136,std::sort,3515900
90,136,own sorting network,24153920400
90,136,openmp sorting network,11137500
90,136,sequential sorting network,11053300
90,136,std::sort,4394800
100,136,own sorting network,29485995700
100,136,openmp sorting network,13558500
100,136,sequential sorting network,13478700
100,136,std::sort,5343500
10,144,own sorting network,551568800
10,144,openmp sorting network,267400
10,144,sequential sorting network,261100
10,144,std::sort,99800
20,144,own sorting network,1669453200
20,144,openmp sorting network,777300
20,144,sequential sorting network,764600
20,144,std::sort,296700
30,144,own sorting network,3365259900
30,144,openmp sorting network,1608500
30,144,sequential sorting network,1552800
30,144,std::sort,606800
40,144,own sorting network,5635482100
40,144,openmp sorting network,2644300
40,144,sequential sorting network,2578800
40,144,std::sort,1021100
50,144,own sorting network,8436296600
50,144,openmp sorting network,3940500
50,144,sequential sorting network,3845500
50,144,std::sort,1535700
60,144,own sorting network,11864245300
60,144,openmp sorting network,5439100
60,144,sequential sorting network,5366100
60,144,std::sort,2133800
70,144,own sorting network,15840263800
70,144,openmp sorting network,7264100
70,144,sequential sorting network,7148600
70,144,std::sort,2848100
80,144,own sorting network,20392397800
80,144,openmp sorting network,9317100
80,144,sequential sorting network,9189800
80,144,std::sort,3687200
90,144,own sorting network,25535948200
90,144,openmp sorting network,11662100
90,144,sequential sorting network,11458100
90,144,std::sort,4602100
100,144,own sorting network,31261488100
100,144,openmp sorting network,14356800
100,144,sequential sorting network,14109400
100,144,std::sort,5646000
10,152,own sorting network,592302500
10,152,openmp sorting network,274800
10,152,sequential sorting network,280900
10,152,std::sort,108100
20,152,own sorting network,1794537100
20,152,openmp sorting network,833700
20,152,sequential sorting network,855600
20,152,std::sort,325200
30,152,own sorting network,3615355900
30,152,openmp sorting network,1650700
30,152,sequential sorting network,1669800
30,152,std::sort,648900
40,152,own sorting network,6008572400
40,152,openmp sorting network,2735300
40,152,sequential sorting network,2779800
40,152,std::sort,1088400
50,152,own sorting network,8995352100
50,152,openmp sorting network,4097500
50,152,sequential sorting network,4172100
50,152,std::sort,1624200
60,152,own sorting network,12636956000
60,152,openmp sorting network,5769000
60,152,sequential sorting network,5820800
60,152,std::sort,2274500
70,152,own sorting network,16856715300
70,152,openmp sorting network,7686400
70,152,sequential sorting network,7738800
70,152,std::sort,3029900
80,152,own sorting network,21593028700
80,152,openmp sorting network,9907000
80,152,sequential sorting network,9908500
80,152,std::sort,3897100
90,152,own sorting network,26972490800
90,152,openmp sorting network,12380000
90,152,sequential sorting network,12374600
90,152,std::sort,4870600
100,152,own sorting network,33037264100
100,152,openmp sorting network,15076800
100,152,sequential sorting network,15075600
100,152,std::sort,5950000
10,160,own sorting network,634804400
10,160,openmp sorting network,290100
10,160,sequential sorting network,286500
10,160,std::sort,115300
20,160,own sorting network,1920340300
20,160,openmp sorting network,861200
20,160,sequential sorting network,857300
20,160,std::sort,351100
30,160,own sorting network,3847533500
30,160,openmp sorting network,1720900
30,160,sequential sorting network,1711600
30,160,std::sort,703100
40,160,own sorting network,6386344400
40,160,openmp sorting network,2881500
40,160,sequential sorting network,2848300
40,160,std::sort,1166900
50,160,own sorting network,9565247200
50,160,openmp sorting network,4308500
50,160,sequential sorting network,4265800
50,160,std::sort,1743600
60,160,own sorting network,13394977000
60,160,openmp sorting network,6069600
60,160,sequential sorting network,6043500
60,160,std::sort,2441400
70,160,own sorting network,17867839000
70,160,openmp sorting network,8235000
70,160,sequential sorting network,8218300
70,160,std::sort,3305200
80,160,own sorting network,22931740000
80,160,openmp sorting network,10530300
80,160,sequential sorting network,10503300
80,160,std::sort,4278900
90,160,own sorting network,28629397800
90,160,openmp sorting network,13092600
90,160,sequential sorting network,13091500
90,160,std::sort,5331300
100,160,own sorting network,34928163800
100,160,openmp sorting network,16056000
100,160,sequential sorting network,15940500
100,160,std::sort,6474700
10,168,own sorting network,674290100
10,168,openmp sorting network,322400
10,168,sequential sorting network,319400
10,168,std::sort,137800
20,168,own sorting network,2016435100
20,168,openmp sorting network,959700
20,168,sequential sorting network,945400
20,168,std::sort,386900
30,168,own sorting network,4086271100
30,168,openmp sorting network,1900000
30,168,sequential sorting network,1907800
30,168,std::sort,759400
40,168,own sorting network,6757480000
40,168,openmp sorting network,3145000
40,168,sequential sorting network,3153400
40,168,std::sort,1262500
50,168,own sorting network,10117972400
50,168,openmp sorting network,4653700
50,168,sequential sorting network,4664100
50,168,std::sort,1870400
60,168,own sorting network,14082909100
60,168,openmp sorting network,6477800
60,168,sequential sorting network,6480700
60,168,std::sort,2600000
70,168,own sorting network,18828660000
70,168,openmp sorting network,8709700
70,168,sequential sorting network,8686200
70,168,std::sort,3478900
80,168,own sorting network,24135173300
80,168,openmp sorting network,11221600
80,168,sequential sorting network,11127600
80,168,std::sort,4446100
90,168,own sorting network,30089330300
90,168,openmp sorting network,13942400
90,168,sequential sorting network,13838300
90,168,std::sort,5537400
100,168,own sorting network,36754184200
100,168,openmp sorting network,17005100
100,168,sequential sorting network,16803300
100,168,std::sort,6755700
10,176,own sorting network,679497600
10,176,openmp sorting network,327700
10,176,sequential sorting network,316600
10,176,std::sort,129700
20,176,own sorting network,2063340800
20,176,openmp sorting network,963900
20,176,sequential sorting network,959900
20,176,std::sort,383900
30,176,own sorting network,4136272500
30,176,openmp sorting network,1924600
30,176,sequential sorting network,1909400
30,176,std::sort,766000
40,176,own sorting network,6846592000
40,176,openmp sorting network,3163100
40,176,sequential sorting network,3146100
40,176,std::sort,1264900
50,176,own sorting network,10235056300
50,176,openmp sorting network,4770800
50,176,sequential sorting network,4732400
50,176,std::sort,1894600
60,176,own sorting network,14371131300
60,176,openmp sorting network,6804500
60,176,sequential sorting network,6642800
60,176,std::sort,2658400
70,176,own sorting network,19236497600
70,176,openmp sorting network,9129900
70,176,sequential sorting network,8925700
70,176,std::sort,3579700
80,176,own sorting network,24825122500
80,176,openmp sorting network,11658600
80,176,sequential sorting network,11444900
80,176,std::sort,4643500
90,176,own sorting network,31157391300
90,176,openmp sorting network,14532400
90,176,sequential sorting network,14288100
90,176,std::sort,5834200
100,176,own sorting network,38092693600
100,176,openmp sorting network,17733800
100,176,sequential sorting network,17462800
100,176,std::sort,7218100
10,184,own sorting network,739017200
10,184,openmp sorting network,352100
10,184,sequential sorting network,350300
10,184,std::sort,138400
20,184,own sorting network,2230959500
20,184,openmp sorting network,1013400
20,184,sequential sorting network,1018900
20,184,std::sort,406500
30,184,own sorting network,4449220100
30,184,openmp sorting network,2059600
30,184,sequential sorting network,2044300
30,184,std::sort,808600
40,184,own sorting network,7440110100
40,184,openmp sorting network,3506100
40,184,sequential sorting network,3495300
40,184,std::sort,1393800
50,184,own sorting network,11142323400
50,184,openmp sorting network,5203800
50,184,sequential sorting network,5195200
50,184,std::sort,2089500
60,184,own sorting network,15645586000
60,184,openmp sorting network,7303600
60,184,sequential sorting network,7254200
60,184,std::sort,2925900
70,184,own sorting network,20754835800
70,184,openmp sorting network,9709900
70,184,sequential sorting network,9636900
70,184,std::sort,3916600
80,184,own sorting network,26548229700
80,184,openmp sorting network,12513100
80,184,sequential sorting network,12327200
80,184,std::sort,4991700
90,184,own sorting network,33024786400
90,184,openmp sorting network,15547000
90,184,sequential sorting network,15321300
90,184,std::sort,6203500
100,184,own sorting network,40229660200
100,184,openmp sorting network,18885500
100,184,sequential sorting network,18651500
100,184,std::sort,7575900
10,192,own sorting network,746866600
10,192,openmp sorting network,371000
10,192,sequential sorting network,370700
10,192,std::sort,140100
20,192,own sorting network,2246139200
20,192,openmp sorting network,1086100
20,192,sequential sorting network,1078100
20,192,std::sort,424200
30,192,own sorting network,4474665600
30,192,openmp sorting network,2136000
30,192,sequential sorting network,2141900
30,192,std::sort,847600
40,192,own sorting network,7476822300
40,192,openmp sorting network,3513800
40,192,sequential sorting network,3492200
40,192,std::sort,1406200
50,192,own sorting network,11257205000
50,192,openmp sorting network,5433700
50,192,sequential sorting network,5266600
50,192,std::sort,2128600
60,192,own sorting network,15804810000
60,192,openmp sorting network,7710800
60,192,sequential sorting network,7384100
